Time stamp,LG 14,LG 15,LG 16,LG 17,LG 18,LG 19,LG 20,dataset_id
2016-09-02 07:00:00,0.0,2643.2,0,0.0,0.0,0.0,0,1
2016-09-02 07:15:00,0.0,2654.4,0,0.0,0.0,0.0,0,1
2016-09-02 07:30:00,0.0,2676.8,0,0.0,0.0,0.0,0,1
2016-09-02 07:45:00,0.0,2684.8,0,0.0,0.0,0.0,0,1
2016-09-02 08:00:00,315.0,2672.0,0,0.0,0.0,0.0,0,1
2016-09-02 08:15:00,0.0,2686.4,0,0.0,0.0,0.0,0,1
2016-09-02 08:30:00,0.0,2689.6,0,0.0,0.0,0.0,0,1
2016-09-02 08:45:00,0.0,2672.0,0,0.0,0.0,0.0,0,1
2016-09-02 09:00:00,0.0,2680.0,0,0.0,0.0,0.0,0,1
2016-09-02 09:15:00,0.0,2673.6,0,0.0,0.0,0.0,0,1
2016-09-02 09:30:00,0.0,2688.0,0,0.0,0.0,0.0,0,1
2016-09-02 09:45:00,0.0,2688.0,0,0.0,0.0,0.0,0,1
2016-09-02 10:00:00,0.0,2684.8,0,0.0,0.0,0.0,0,1
2016-09-02 10:15:00,0.0,2689.6,0,0.0,0.0,0.0,0,1
2016-09-02 10:30:00,0.0,2686.4,0,0.0,0.0,0.0,0,1
2016-09-02 10:45:00,0.0,2696.0,0,0.0,0.0,0.0,0,1
2016-09-02 11:00:00,0.0,2678.4,0,0.0,0.0,0.0,0,1
2016-09-02 11:15:00,0.0,2678.4,0,0.0,0.0,0.0,0,1
2016-09-02 11:30:00,0.0,2672.0,0,0.0,0.0,0.0,0,1
2016-09-02 11:45:00,0.0,2668.8,0,0.0,0.0,0.0,0,1
2016-09-02 12:00:00,0.0,2680.0,0,0.0,0.0,0.0,0,1
2016-09-02 12:15:00,0.0,2667.2,0,0.0,0.0,0.0,0,1
2016-09-02 12:30:00,0.0,2675.2,0,0.0,0.0,0.0,0,1
2016-09-02 12:45:00,0.0,2692.8,0,0.0,0.0,0.0,0,1
2016-09-03 02:00:00,0.0,2625.6,0,0.0,0.0,0.0,0,2
2016-09-03 02:15:00,0.0,2622.4,0,0.0,0.0,0.0,0,2
2016-09-03 02:30:00,0.0,2616.0,0,0.0,0.0,0.0,0,2
2016-09-03 02:45:00,0.0,2619.2,0,0.0,0.0,0.0,0,2
2016-09-03 03:00:00,0.0,2625.6,0,0.0,0.0,0.0,0,2
2016-09-03 03:15:00,0.0,2640.0,0,0.0,0.0,0.0,0,2
2016-09-03 03:30:00,0.0,2632.0,0,0.0,0.0,0.0,0,2
2016-09-03 03:45:00,0.0,2614.4,0,0.0,0.0,0.0,0,2
2016-09-03 04:00:00,0.0,2606.4,0,0.0,0.0,0.0,0,2
2016-09-03 04:15:00,0.0,2622.4,0,0.0,0.0,0.0,0,2
2016-09-03 04:30:00,0.0,2612.8,0,0.0,0.0,0.0,0,2
2016-09-03 04:45:00,0.0,2620.8,0,0.0,0.0,0.0,0,2
2016-09-03 05:00:00,0.0,2614.4,0,0.0,0.0,0.0,0,2
2016-09-03 05:15:00,0.0,2630.4,0,0.0,0.0,0.0,0,2
2016-09-03 05:30:00,0.0,2616.0,0,0.0,0.0,0.0,0,2
2016-09-03 05:45:00,0.0,2598.4,0,0.0,0.0,0.0,0,2
2016-09-03 06:00:00,0.0,2601.6,0,0.0,0.0,0.0,0,2
2016-09-03 06:15:00,0.0,2590.4,0,0.0,0.0,0.0,0,2
2016-09-03 06:30:00,0.0,2604.8,0,0.0,0.0,0.0,0,2
2016-09-03 06:45:00,0.0,2593.6,0,0.0,0.0,0.0,0,2
2016-09-03 07:00:00,0.0,2611.2,0,0.0,0.0,0.0,0,2
2016-09-03 07:15:00,0.0,2587.2,0,0.0,0.0,0.0,0,2
2016-09-03 07:30:00,0.0,2604.8,0,0.0,0.0,0.0,0,2
2016-09-03 07:45:00,0.0,2616.0,0,0.0,0.0,0.0,0,2
2016-09-03 08:00:00,0.0,2619.2,0,0.0,0.0,0.0,0,2
2016-09-03 08:15:00,0.0,2608.0,0,0.0,0.0,0.0,0,2
2016-09-03 08:30:00,0.0,2598.4,0,0.0,0.0,0.0,0,2
2016-09-03 08:45:00,0.0,2596.8,0,0.0,0.0,0.0,0,2
2016-09-03 09:00:00,0.0,2603.2,0,0.0,0.0,0.0,0,2
2016-09-03 09:15:00,0.0,2616.0,0,0.0,0.0,0.0,0,2
2016-09-03 09:30:00,0.0,2603.2,0,0.0,0.0,0.0,0,2
2016-09-03 09:45:00,0.0,2596.8,0,0.0,0.0,0.0,0,2
2016-09-03 10:00:00,0.0,2609.6,0,0.0,0.0,0.0,0,2
2016-09-03 10:15:00,0.0,2616.0,0,0.0,0.0,0.0,0,2
2016-09-03 10:30:00,0.0,2630.4,0,0.0,0.0,0.0,0,2
2016-09-03 10:45:00,0.0,2636.8,0,0.0,0.0,0.0,0,2
2016-09-03 11:00:00,0.0,2632.0,0,0.0,0.0,0.0,0,2
2016-09-03 11:15:00,0.0,2609.6,0,0.0,0.0,0.0,0,2
2016-09-03 11:30:00,0.0,2614.4,0,0.0,0.0,0.0,0,2
2016-09-03 11:45:00,0.0,2627.2,0,0.0,0.0,0.0,0,2
2016-09-03 12:00:00,0.0,2656.0,0,0.0,0.0,0.0,0,2
2016-09-03 12:15:00,0.0,2651.2,0,0.0,0.0,0.0,0,2
2016-09-03 12:30:00,0.0,2649.6,0,0.0,0.0,0.0,0,2
2016-09-03 12:45:00,0.0,2648.0,0,0.0,0.0,0.0,0,2
2016-09-03 13:00:00,0.0,2632.0,0,0.0,0.0,0.0,0,2
2016-09-03 13:15:00,0.0,2648.0,0,0.0,0.0,0.0,0,2
2016-09-03 13:30:00,0.0,2652.8,0,0.0,0.0,0.0,0,2
2016-09-03 13:45:00,0.0,2657.6,0,0.0,0.0,0.0,0,2
2016-09-04 03:00:00,0.0,2612.8,0,0.0,0.0,0.0,0,3
2016-09-04 03:15:00,0.0,2614.4,0,0.0,0.0,0.0,0,3
2016-09-04 03:30:00,0.0,2595.2,0,0.0,0.0,0.0,0,3
2016-09-04 03:45:00,0.0,2593.6,0,0.0,0.0,0.0,0,3
2016-09-04 04:00:00,0.0,2592.0,0,0.0,0.0,0.0,0,3
2016-09-04 04:15:00,0.0,2580.8,0,0.0,0.0,0.0,0,3
2016-09-04 04:30:00,0.0,2596.8,0,0.0,0.0,0.0,0,3
2016-09-04 04:45:00,0.0,2603.2,0,0.0,0.0,0.0,0,3
2016-09-04 05:00:00,0.0,2622.4,0,0.0,0.0,0.0,0,3
2016-09-04 05:15:00,0.0,2582.4,0,0.0,0.0,0.0,0,3
2016-09-04 05:30:00,0.0,2574.4,0,0.0,0.0,0.0,0,3
2016-09-04 05:45:00,0.0,2568.0,0,0.0,0.0,0.0,0,3
2016-09-04 06:00:00,0.0,2587.2,0,0.0,0.0,0.0,0,3
2016-09-04 06:15:00,0.0,2592.0,0,0.0,0.0,0.0,0,3
2016-09-04 06:30:00,0.0,2596.8,0,0.0,0.0,0.0,0,3
2016-09-04 06:45:00,0.0,2596.8,0,0.0,0.0,0.0,0,3
2016-09-04 07:00:00,0.0,2600.0,0,0.0,0.0,0.0,0,3
2016-09-04 07:15:00,0.0,2572.8,0,0.0,0.0,0.0,0,3
2016-09-04 07:30:00,0.0,2580.8,0,0.0,0.0,0.0,0,3
2016-09-04 07:45:00,0.0,2585.6,0,0.0,0.0,0.0,0,3
2016-09-04 08:00:00,0.0,2596.8,0,0.0,0.0,0.0,0,3
2016-09-04 08:15:00,0.0,2574.4,0,0.0,0.0,0.0,0,3
2016-09-04 08:30:00,0.0,2569.6,0,0.0,0.0,0.0,0,3
2016-09-04 08:45:00,0.0,2569.6,0,0.0,0.0,0.0,0,3
2016-09-04 09:00:00,0.0,2564.8,0,0.0,0.0,0.0,0,3
2016-09-04 09:15:00,0.0,2568.0,0,0.0,0.0,0.0,0,3
2016-09-04 09:30:00,0.0,2569.6,0,0.0,0.0,0.0,0,3
2016-09-04 09:45:00,0.0,2561.6,0,0.0,0.0,0.0,0,3
2016-09-04 10:00:00,0.0,2566.4,0,0.0,0.0,0.0,0,3
2016-09-04 10:15:00,0.0,2555.2,0,0.0,0.0,0.0,0,3
2016-09-04 10:30:00,0.0,2572.8,0,0.0,0.0,0.0,0,3
2016-09-04 10:45:00,0.0,2558.4,0,0.0,0.0,0.0,0,3
2016-09-04 11:00:00,0.0,2561.6,0,0.0,0.0,0.0,0,3
2016-09-04 11:15:00,0.0,2564.8,0,0.0,0.0,0.0,0,3
2016-09-04 11:30:00,0.0,2560.0,0,0.0,0.0,0.0,0,3
2016-09-04 11:45:00,0.0,2556.8,0,0.0,0.0,0.0,0,3
2016-09-04 12:00:00,0.0,2553.6,0,0.0,0.0,0.0,0,3
2016-09-04 12:15:00,0.0,2548.8,0,0.0,0.0,0.0,0,3
2016-09-04 12:30:00,0.0,2564.8,0,0.0,0.0,0.0,0,3
2016-09-04 12:45:00,0.0,2542.4,0,0.0,0.0,0.0,0,3
2016-09-04 13:00:00,0.0,2548.8,0,0.0,0.0,0.0,0,3
2016-09-04 13:15:00,0.0,2564.8,0,0.0,0.0,0.0,0,3
2016-09-04 13:30:00,0.0,2569.6,0,0.0,0.0,0.0,0,3
2016-09-04 13:45:00,0.0,2553.6,0,0.0,0.0,0.0,0,3
2016-09-04 14:00:00,0.0,2547.2,0,0.0,0.0,0.0,0,3
2016-09-04 14:15:00,0.0,2560.0,0,0.0,0.0,0.0,0,3
2016-09-04 14:30:00,0.0,2571.2,0,0.0,0.0,0.0,0,3
2016-09-04 14:45:00,0.0,2563.2,0,0.0,0.0,0.0,0,3
2016-09-05 04:00:00,0.0,2532.8,0,0.0,0.0,0.0,0,4
2016-09-05 04:15:00,0.0,2534.4,0,0.0,0.0,0.0,0,4
2016-09-05 04:30:00,0.0,2516.8,0,0.0,0.0,0.0,0,4
2016-09-05 04:45:00,0.0,2518.4,0,0.0,0.0,0.0,0,4
2016-09-05 05:00:00,0.0,2521.6,0,0.0,0.0,0.0,0,4
2016-09-05 05:15:00,0.0,2524.8,0,0.0,0.0,0.0,0,4
2016-09-05 05:30:00,0.0,2536.0,0,0.0,0.0,0.0,0,4
2016-09-05 05:45:00,0.0,2534.4,0,0.0,0.0,0.0,0,4
2016-09-05 06:00:00,0.0,2542.4,0,0.0,0.0,0.0,0,4
2016-09-05 06:15:00,0.0,2560.0,0,0.0,0.0,0.0,0,4
2016-09-05 06:30:00,0.0,2577.6,0,0.0,0.0,0.0,0,4
2016-09-05 06:45:00,0.0,2592.0,0,0.0,0.0,0.0,0,4
2016-09-05 07:00:00,0.0,2604.8,0,0.0,0.0,0.0,0,4
2016-09-05 07:15:00,0.0,2627.2,0,0.0,0.0,0.0,0,4
2016-09-05 07:30:00,0.0,2617.6,0,0.0,0.0,0.0,0,4
2016-09-05 07:45:00,0.0,2632.0,0,0.0,0.0,0.0,0,4
2016-09-05 08:00:00,0.0,2627.2,0,0.0,0.0,0.0,0,4
2016-09-05 08:15:00,0.0,2635.2,0,0.0,0.0,0.0,0,4
2016-09-05 08:30:00,0.0,2635.2,0,0.0,0.0,0.0,0,4
2016-09-05 08:45:00,0.0,2648.0,0,0.0,0.0,0.0,0,4
2016-09-05 09:00:00,0.0,2628.8,0,0.0,0.0,0.0,0,4
2016-09-05 09:15:00,0.0,2630.4,0,0.0,0.0,0.0,0,4
2016-09-05 09:30:00,0.0,2619.2,0,0.0,0.0,0.0,0,4
2016-09-05 09:45:00,0.0,2619.2,0,0.0,0.0,0.0,0,4
2016-09-05 10:00:00,0.0,2635.2,0,0.0,0.0,0.0,0,4
2016-09-05 10:15:00,0.0,2649.6,0,0.0,0.0,0.0,0,4
2016-09-05 10:30:00,0.0,2648.0,0,0.0,0.0,0.0,0,4
2016-09-05 10:45:00,0.0,2625.6,0,0.0,0.0,0.0,0,4
2016-09-05 11:00:00,0.0,2611.2,0,0.0,0.0,0.0,0,4
2016-09-05 11:15:00,0.0,2592.0,0,0.0,0.0,0.0,0,4
2016-09-05 11:30:00,0.0,2603.2,0,0.0,0.0,0.0,0,4
2016-09-05 11:45:00,0.0,2636.8,0,0.0,0.0,0.0,0,4
2016-09-05 12:00:00,0.0,2630.4,0,0.0,0.0,0.0,0,4
2016-09-05 12:15:00,0.0,2622.4,0,0.0,0.0,0.0,0,4
2016-09-05 12:30:00,0.0,2624.0,0,0.0,458.4,0.0,0,4
2016-09-05 12:45:00,0.0,2627.2,0,0.0,0.0,0.0,0,4
2016-09-05 13:00:00,0.0,2638.4,0,0.0,0.0,0.0,0,4
2016-09-05 13:15:00,0.0,2628.8,0,0.0,0.0,0.0,0,4
2016-09-05 13:30:00,0.0,2608.0,0,0.0,0.0,0.0,0,4
2016-09-05 13:45:00,0.0,2620.8,0,0.0,0.0,0.0,0,4
2016-09-05 14:00:00,0.0,2636.8,0,0.0,0.0,0.0,0,4
2016-09-05 14:15:00,0.0,2632.0,0,0.0,0.0,0.0,0,4
2016-09-05 14:30:00,0.0,2633.6,0,0.0,0.0,0.0,0,4
2016-09-05 14:45:00,0.0,2630.4,0,0.0,0.0,0.0,0,4
2016-09-05 15:00:00,0.0,2600.0,0,0.0,0.0,0.0,0,4
2016-09-05 15:15:00,0.0,2606.4,0,0.0,0.0,0.0,0,4
2016-09-05 15:30:00,0.0,2625.6,0,0.0,0.0,0.0,0,4
2016-09-05 15:45:00,0.0,2630.4,0,0.0,0.0,0.0,0,4
2016-09-06 05:00:00,0.0,2542.4,0,0.0,0.0,0.0,0,5
2016-09-06 05:15:00,0.0,2528.0,0,0.0,0.0,0.0,0,5
2016-09-06 05:30:00,0.0,2528.0,0,0.0,0.0,0.0,0,5
2016-09-06 05:45:00,0.0,2545.6,0,0.0,0.0,0.0,0,5
2016-09-06 06:00:00,0.0,2539.2,0,0.0,0.0,0.0,0,5
2016-09-06 06:15:00,0.0,2566.4,0,0.0,0.0,0.0,0,5
2016-09-06 06:30:00,0.0,2576.0,0,0.0,0.0,0.0,0,5
2016-09-06 06:45:00,0.0,2579.2,0,0.0,0.0,0.0,0,5
2016-09-06 07:00:00,0.0,2590.4,0,0.0,0.0,0.0,0,5
2016-09-06 07:15:00,0.0,2598.4,0,0.0,0.0,0.0,0,5
2016-09-06 07:30:00,0.0,2595.2,0,0.0,0.0,0.0,0,5
2016-09-06 07:45:00,0.0,2592.0,0,0.0,0.0,0.0,0,5
2016-09-06 08:00:00,0.0,2563.2,0,0.0,0.0,0.0,0,5
2016-09-06 08:15:00,0.0,2553.6,0,0.0,0.0,0.0,0,5
2016-09-06 08:30:00,0.0,2556.8,0,0.0,0.0,0.0,0,5
2016-09-06 08:45:00,0.0,2580.8,0,0.0,0.0,0.0,0,5
2016-09-06 09:00:00,0.0,2576.0,0,0.0,0.0,0.0,0,5
2016-09-06 09:15:00,0.0,2588.8,0,0.0,0.0,0.0,0,5
2016-09-06 09:30:00,0.0,2590.4,0,0.0,0.0,0.0,0,5
2016-09-06 09:45:00,0.0,2580.8,0,0.0,0.0,0.0,0,5
2016-09-06 10:00:00,0.0,2576.0,0,0.0,0.0,0.0,0,5
2016-09-06 10:15:00,0.0,2563.2,0,0.0,0.0,0.0,0,5
2016-09-06 10:30:00,0.0,2585.6,0,0.0,0.0,0.0,0,5
2016-09-06 10:45:00,0.0,2579.2,0,0.0,0.0,0.0,0,5
2016-09-06 11:00:00,0.0,2561.6,0,0.0,0.0,0.0,0,5
2016-09-06 11:15:00,0.0,2552.0,0,0.0,0.0,0.0,0,5
2016-09-06 11:30:00,0.0,2553.6,0,0.0,0.0,0.0,0,5
2016-09-06 11:45:00,0.0,2593.6,0,0.0,0.0,0.0,0,5
2016-09-06 12:00:00,0.0,2590.4,0,0.0,0.0,0.0,0,5
2016-09-06 12:15:00,0.0,2580.8,0,0.0,0.0,0.0,0,5
2016-09-06 12:30:00,0.0,2569.6,0,0.0,0.0,0.0,0,5
2016-09-06 12:45:00,0.0,2580.8,0,0.0,0.0,0.0,0,5
2016-09-06 13:00:00,0.0,2598.4,0,0.0,0.0,0.0,0,5
2016-09-06 13:15:00,0.0,2604.8,0,0.0,0.0,0.0,0,5
2016-09-06 13:30:00,0.0,2617.6,0,0.0,0.0,0.0,0,5
2016-09-06 13:45:00,0.0,2598.4,0,0.0,0.0,0.0,0,5
2016-09-06 14:00:00,0.0,2574.4,0,0.0,0.0,0.0,0,5
2016-09-06 14:15:00,0.0,2577.6,0,0.0,0.0,0.0,0,5
2016-09-06 14:30:00,0.0,2593.6,0,0.0,0.0,0.0,0,5
2016-09-06 14:45:00,0.0,2606.4,0,0.0,0.0,0.0,0,5
2016-09-06 15:00:00,0.0,2616.0,0,0.0,0.0,0.0,0,5
2016-09-06 15:15:00,0.0,2606.4,0,0.0,0.0,0.0,0,5
2016-09-06 15:30:00,0.0,2563.2,0,0.0,0.0,0.0,0,5
2016-09-06 15:45:00,0.0,2568.0,0,0.0,0.0,0.0,0,5
2016-09-06 16:00:00,0.0,2576.0,0,0.0,0.0,0.0,0,5
2016-09-06 16:15:00,0.0,2574.4,0,0.0,0.0,0.0,0,5
2016-09-06 16:30:00,0.0,2587.2,0,0.0,0.0,0.0,0,5
2016-09-06 16:45:00,0.0,2585.6,0,0.0,0.0,0.0,0,5
2016-09-07 06:00:00,0.0,0.0,0,0.0,0.0,0.0,0,6
2016-09-07 06:15:00,0.0,2494.4,0,0.0,0.0,0.0,0,6
2016-09-07 06:30:00,0.0,2486.4,0,0.0,0.0,0.0,0,6
2016-09-07 06:45:00,0.0,2480.0,0,0.0,0.0,0.0,0,6
2016-09-07 07:00:00,0.0,2492.8,0,0.0,0.0,0.0,0,6
2016-09-07 07:15:00,0.0,2492.8,0,0.0,0.0,0.0,0,6
2016-09-07 07:30:00,0.0,2512.0,0,0.0,0.0,0.0,0,6
2016-09-07 07:45:00,0.0,2528.0,0,0.0,0.0,0.0,0,6
2016-09-07 08:00:00,0.0,2518.4,0,0.0,0.0,0.0,0,6
2016-09-07 08:15:00,0.0,2520.0,0,0.0,0.0,0.0,0,6
2016-09-07 08:30:00,317.0,2524.8,0,0.0,0.0,0.0,0,6
2016-09-07 08:45:00,323.0,2512.0,0,0.0,0.0,0.0,0,6
2016-09-07 09:00:00,0.0,2508.8,0,0.0,0.0,0.0,0,6
2016-09-07 09:15:00,0.0,2536.0,0,0.0,0.0,0.0,0,6
2016-09-07 09:30:00,335.0,2524.8,0,0.0,0.0,0.0,0,6
2016-09-07 09:45:00,315.0,2542.4,0,0.0,0.0,0.0,0,6
2016-09-07 10:00:00,0.0,2540.8,0,0.0,0.0,0.0,0,6
2016-09-07 10:15:00,0.0,2545.6,0,0.0,0.0,0.0,0,6
2016-09-07 10:30:00,0.0,2547.2,0,0.0,0.0,0.0,0,6
2016-09-07 10:45:00,332.0,2536.0,0,0.0,0.0,0.0,0,6
2016-09-07 11:00:00,337.0,2553.6,0,0.0,0.0,0.0,0,6
2016-09-07 11:15:00,336.0,2537.6,0,0.0,0.0,0.0,0,6
2016-09-07 11:30:00,334.0,2547.2,0,0.0,0.0,0.0,0,6
2016-09-07 11:45:00,0.0,2552.0,0,0.0,0.0,0.0,0,6
2016-09-07 12:00:00,0.0,2561.6,0,0.0,0.0,0.0,0,6
2016-09-07 12:15:00,0.0,2558.4,0,0.0,0.0,0.0,0,6
2016-09-07 12:30:00,0.0,2552.0,0,0.0,0.0,0.0,0,6
2016-09-07 12:45:00,0.0,2561.6,0,0.0,0.0,0.0,0,6
2016-09-07 13:00:00,0.0,2574.4,0,0.0,0.0,0.0,0,6
2016-09-07 13:15:00,0.0,2561.6,0,0.0,0.0,0.0,0,6
2016-09-07 13:30:00,0.0,2550.4,0,0.0,0.0,0.0,0,6
2016-09-07 13:45:00,0.0,2553.6,0,0.0,0.0,0.0,1298,6
2016-09-07 14:00:00,0.0,2553.6,0,0.0,0.0,0.0,0,6
2016-09-07 14:15:00,0.0,2561.6,0,0.0,0.0,0.0,0,6
2016-09-07 14:30:00,0.0,2553.6,0,0.0,0.0,0.0,0,6
2016-09-07 14:45:00,0.0,2563.2,0,0.0,0.0,0.0,0,6
2016-09-07 15:00:00,0.0,2555.2,0,0.0,0.0,0.0,0,6
2016-09-07 15:15:00,0.0,2547.2,0,0.0,0.0,0.0,0,6
2016-09-07 15:30:00,0.0,2553.6,0,0.0,0.0,0.0,0,6
2016-09-07 15:45:00,0.0,2540.8,0,0.0,0.0,0.0,0,6
2016-09-07 16:00:00,0.0,2544.0,0,0.0,0.0,0.0,0,6
2016-09-07 16:15:00,0.0,2536.0,0,0.0,0.0,0.0,0,6
2016-09-07 16:30:00,0.0,2556.8,0,0.0,0.0,0.0,0,6
2016-09-07 16:45:00,0.0,2552.0,0,0.0,0.0,0.0,0,6
2016-09-07 17:00:00,0.0,2540.8,0,0.0,0.0,0.0,0,6
2016-09-07 17:15:00,0.0,2547.2,0,0.0,0.0,0.0,0,6
2016-09-07 17:30:00,0.0,2545.6,0,0.0,0.0,0.0,0,6
2016-09-07 17:45:00,0.0,2550.4,0,0.0,0.0,0.0,0,6
2016-09-08 07:00:00,0.0,2499.2,0,0.0,0.0,0.0,0,7
2016-09-08 07:15:00,0.0,2520.0,0,0.0,0.0,0.0,0,7
2016-09-08 07:30:00,0.0,2537.6,0,0.0,0.0,0.0,0,7
2016-09-08 07:45:00,0.0,2516.8,0,0.0,0.0,0.0,0,7
2016-09-08 08:00:00,0.0,2492.8,0,0.0,0.0,0.0,0,7
2016-09-08 08:15:00,0.0,2492.8,0,0.0,0.0,0.0,0,7
2016-09-08 08:30:00,0.0,2486.4,0,0.0,0.0,0.0,0,7
2016-09-08 08:45:00,0.0,2484.8,0,0.0,0.0,0.0,0,7
2016-09-08 09:00:00,0.0,2510.4,0,0.0,0.0,0.0,0,7
2016-09-08 09:15:00,0.0,2491.2,0,0.0,0.0,0.0,0,7
2016-09-08 09:30:00,0.0,2502.4,0,0.0,0.0,0.0,0,7
